config,synth_group,kind,nat_fold,nat_n,syn_n,heldout_eer
loc_ecapa+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_hash128,43,1,4.65
loc_ecapa+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_lcname,4,1,0.0
loc_ecapa+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_named_fm,22,1,4.55
loc_ecapa+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_numeric,6,1,16.67
loc_ecapa+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_other,2,1,50.0
loc_ecapa+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_youtube11,15,1,6.67
loc_ecapa+clf7,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,resp_spotify,189,1,0.0
loc_ecapa+clf7,tts_models_pt_cv_vits,MLAAD,ann_hash128,43,1,0.0
loc_ecapa+clf7,tts_models_pt_cv_vits,MLAAD,ann_lcname,4,1,-0.0
loc_ecapa+clf7,tts_models_pt_cv_vits,MLAAD,ann_named_fm,22,1,0.0
loc_ecapa+clf7,tts_models_pt_cv_vits,MLAAD,ann_numeric,6,1,0.0
loc_ecapa+clf7,tts_models_pt_cv_vits,MLAAD,ann_other,2,1,0.0
loc_ecapa+clf7,tts_models_pt_cv_vits,MLAAD,ann_youtube11,15,1,6.67
loc_ecapa+clf7,tts_models_pt_cv_vits,MLAAD,resp_spotify,189,1,0.0
loc_ecapa+formant,azure,KDE,ann_hash128,43,10,10.0
loc_ecapa+formant,azure,KDE,ann_lcname,4,10,0.0
loc_ecapa+formant,azure,KDE,ann_named_fm,22,10,13.64
loc_ecapa+formant,azure,KDE,ann_numeric,6,10,20.0
loc_ecapa+formant,azure,KDE,ann_other,2,10,20.0
loc_ecapa+formant,azure,KDE,ann_youtube11,15,10,13.33
loc_ecapa+formant,azure,KDE,resp_spotify,189,10,1.59
loc_ecapa+formant,google,KDE,ann_hash128,43,10,27.91
loc_ecapa+formant,google,KDE,ann_lcname,4,10,0.0
loc_ecapa+formant,google,KDE,ann_named_fm,22,10,20.0
loc_ecapa+formant,google,KDE,ann_numeric,6,10,50.0
loc_ecapa+formant,google,KDE,ann_other,2,10,20.0
loc_ecapa+formant,google,KDE,ann_youtube11,15,10,13.33
loc_ecapa+formant,google,KDE,resp_spotify,189,10,6.35
loc_ecapa+formant,elevenlabs,KDE,ann_hash128,43,10,20.0
loc_ecapa+formant,elevenlabs,KDE,ann_lcname,4,10,10.0
loc_ecapa+formant,elevenlabs,KDE,ann_named_fm,22,10,10.0
loc_ecapa+formant,elevenlabs,KDE,ann_numeric,6,10,30.0
loc_ecapa+formant,elevenlabs,KDE,ann_other,2,10,10.0
loc_ecapa+formant,elevenlabs,KDE,ann_youtube11,15,10,20.0
loc_ecapa+formant,elevenlabs,KDE,resp_spotify,189,10,10.0
loc_ecapa+formant,openai,KDE,ann_hash128,43,9,0.0
loc_ecapa+formant,openai,KDE,ann_lcname,4,9,0.0
loc_ecapa+formant,openai,KDE,ann_named_fm,22,9,9.09
loc_ecapa+formant,openai,KDE,ann_numeric,6,9,0.0
loc_ecapa+formant,openai,KDE,ann_other,2,9,0.0
loc_ecapa+formant,openai,KDE,ann_youtube11,15,9,11.11
loc_ecapa+formant,openai,KDE,resp_spotify,189,9,3.7
loc_ecapa+formant,f5,KDE,ann_hash128,43,2,46.51
loc_ecapa+formant,f5,KDE,ann_lcname,4,2,0.0
loc_ecapa+formant,f5,KDE,ann_named_fm,22,2,50.0
loc_ecapa+formant,f5,KDE,ann_numeric,6,2,50.0
loc_ecapa+formant,f5,KDE,ann_other,2,2,50.0
loc_ecapa+formant,f5,KDE,ann_youtube11,15,2,33.33
loc_ecapa+formant,f5,KDE,resp_spotify,189,2,11.64
loc_ecapa+formant,qwen3,KDE,ann_hash128,43,9,6.98
loc_ecapa+formant,qwen3,KDE,ann_lcname,4,9,0.0
loc_ecapa+formant,qwen3,KDE,ann_named_fm,22,9,9.09
loc_ecapa+formant,qwen3,KDE,ann_numeric,6,9,11.11
loc_ecapa+formant,qwen3,KDE,ann_other,2,9,0.0
loc_ecapa+formant,qwen3,KDE,ann_youtube11,15,9,11.11
loc_ecapa+formant,qwen3,KDE,resp_spotify,189,9,0.0
loc_ecapa+formant,piper,KDE,ann_hash128,43,4,25.0
loc_ecapa+formant,piper,KDE,ann_lcname,4,4,25.0
loc_ecapa+formant,piper,KDE,ann_named_fm,22,4,25.0
loc_ecapa+formant,piper,KDE,ann_numeric,6,4,50.0
loc_ecapa+formant,piper,KDE,ann_other,2,4,50.0
loc_ecapa+formant,piper,KDE,ann_youtube11,15,4,26.67
loc_ecapa+formant,piper,KDE,resp_spotify,189,4,33.33
loc_ecapa+formant,kokoro,KDE,ann_hash128,43,3,4.65
loc_ecapa+formant,kokoro,KDE,ann_lcname,4,3,0.0
loc_ecapa+formant,kokoro,KDE,ann_named_fm,22,3,0.0
loc_ecapa+formant,kokoro,KDE,ann_numeric,6,3,0.0
loc_ecapa+formant,kokoro,KDE,ann_other,2,3,0.0
loc_ecapa+formant,kokoro,KDE,ann_youtube11,15,3,6.67
loc_ecapa+formant,kokoro,KDE,resp_spotify,189,3,0.0
loc_ecapa+formant,Fish-S2-Pro,MLAAD,ann_hash128,43,4,0.0
loc_ecapa+formant,Fish-S2-Pro,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,Fish-S2-Pro,MLAAD,ann_named_fm,22,4,0.0
loc_ecapa+formant,Fish-S2-Pro,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+formant,Fish-S2-Pro,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,Fish-S2-Pro,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,Fish-S2-Pro,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,Hume TADA-3B-ML,MLAAD,ann_hash128,43,4,2.33
loc_ecapa+formant,Hume TADA-3B-ML,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,Hume TADA-3B-ML,MLAAD,ann_named_fm,22,4,4.55
loc_ecapa+formant,Hume TADA-3B-ML,MLAAD,ann_numeric,6,4,-0.0
loc_ecapa+formant,Hume TADA-3B-ML,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,Hume TADA-3B-ML,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,Hume TADA-3B-ML,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,LEMAS-TTS,MLAAD,ann_hash128,43,4,2.33
loc_ecapa+formant,LEMAS-TTS,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,LEMAS-TTS,MLAAD,ann_named_fm,22,4,4.55
loc_ecapa+formant,LEMAS-TTS,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+formant,LEMAS-TTS,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,LEMAS-TTS,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,LEMAS-TTS,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,Llasa-1B-Multilingual,MLAAD,ann_hash128,43,1,4.65
loc_ecapa+formant,Llasa-1B-Multilingual,MLAAD,ann_lcname,4,1,0.0
loc_ecapa+formant,Llasa-1B-Multilingual,MLAAD,ann_named_fm,22,1,9.09
loc_ecapa+formant,Llasa-1B-Multilingual,MLAAD,ann_numeric,6,1,0.0
loc_ecapa+formant,Llasa-1B-Multilingual,MLAAD,ann_other,2,1,50.0
loc_ecapa+formant,Llasa-1B-Multilingual,MLAAD,ann_youtube11,15,1,13.33
loc_ecapa+formant,Llasa-1B-Multilingual,MLAAD,resp_spotify,189,1,0.0
loc_ecapa+formant,MOSS-TTS-1.7B,MLAAD,ann_hash128,43,4,0.0
loc_ecapa+formant,MOSS-TTS-1.7B,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,MOSS-TTS-1.7B,MLAAD,ann_named_fm,22,4,0.0
loc_ecapa+formant,MOSS-TTS-1.7B,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+formant,MOSS-TTS-1.7B,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,MOSS-TTS-1.7B,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,MOSS-TTS-1.7B,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,MOSS-TTS-8B,MLAAD,ann_hash128,43,4,0.0
loc_ecapa+formant,MOSS-TTS-8B,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,MOSS-TTS-8B,MLAAD,ann_named_fm,22,4,0.0
loc_ecapa+formant,MOSS-TTS-8B,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+formant,MOSS-TTS-8B,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,MOSS-TTS-8B,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,MOSS-TTS-8B,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,OmniVoice,MLAAD,ann_hash128,43,4,0.0
loc_ecapa+formant,OmniVoice,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,OmniVoice,MLAAD,ann_named_fm,22,4,0.0
loc_ecapa+formant,OmniVoice,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+formant,OmniVoice,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,OmniVoice,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,OmniVoice,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,OpenAI TTS-1 HD,MLAAD,ann_hash128,43,13,0.0
loc_ecapa+formant,OpenAI TTS-1 HD,MLAAD,ann_lcname,4,13,0.0
loc_ecapa+formant,OpenAI TTS-1 HD,MLAAD,ann_named_fm,22,13,7.69
loc_ecapa+formant,OpenAI TTS-1 HD,MLAAD,ann_numeric,6,13,0.0
loc_ecapa+formant,OpenAI TTS-1 HD,MLAAD,ann_other,2,13,0.0
loc_ecapa+formant,OpenAI TTS-1 HD,MLAAD,ann_youtube11,15,13,13.33
loc_ecapa+formant,OpenAI TTS-1 HD,MLAAD,resp_spotify,189,13,1.59
loc_ecapa+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_hash128,43,5,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_lcname,4,5,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_named_fm,22,5,4.55
loc_ecapa+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_numeric,6,5,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_other,2,5,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_youtube11,15,5,6.67
loc_ecapa+formant,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,resp_spotify,189,5,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_hash128,43,4,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_named_fm,22,4,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,Qwen3-TTS-12Hz-1.7B-Base,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,VoxCPM2,MLAAD,ann_hash128,43,4,2.33
loc_ecapa+formant,VoxCPM2,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+formant,VoxCPM2,MLAAD,ann_named_fm,22,4,4.55
loc_ecapa+formant,VoxCPM2,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+formant,VoxCPM2,MLAAD,ann_other,2,4,0.0
loc_ecapa+formant,VoxCPM2,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+formant,VoxCPM2,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+formant,Voxtral,MLAAD,ann_hash128,43,2,6.98
loc_ecapa+formant,Voxtral,MLAAD,ann_lcname,4,2,0.0
loc_ecapa+formant,Voxtral,MLAAD,ann_named_fm,22,2,22.73
loc_ecapa+formant,Voxtral,MLAAD,ann_numeric,6,2,50.0
loc_ecapa+formant,Voxtral,MLAAD,ann_other,2,2,50.0
loc_ecapa+formant,Voxtral,MLAAD,ann_youtube11,15,2,26.67
loc_ecapa+formant,Voxtral,MLAAD,resp_spotify,189,2,5.29
loc_ecapa+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_hash128,43,1,72.09
loc_ecapa+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_lcname,4,1,50.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_named_fm,22,1,72.73
loc_ecapa+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_numeric,6,1,100.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_other,2,1,100.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,ann_youtube11,15,1,93.33
loc_ecapa+formant,tts_models_multilingual_multi-dataset_bark,MLAAD,resp_spotify,189,1,13.23
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_hash128,43,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_lcname,4,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_named_fm,22,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_numeric,6,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_other,2,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,ann_youtube11,15,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v1.1,MLAAD,resp_spotify,189,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_hash128,43,1,2.33
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_lcname,4,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_named_fm,22,1,9.09
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_numeric,6,1,-0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_other,2,1,0.0
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,ann_youtube11,15,1,6.67
loc_ecapa+formant,tts_models_multilingual_multi-dataset_xtts_v2,MLAAD,resp_spotify,189,1,0.0
loc_ecapa+formant,tts_models_pt_cv_vits,MLAAD,ann_hash128,43,1,0.0
loc_ecapa+formant,tts_models_pt_cv_vits,MLAAD,ann_lcname,4,1,-0.0
loc_ecapa+formant,tts_models_pt_cv_vits,MLAAD,ann_named_fm,22,1,-0.0
loc_ecapa+formant,tts_models_pt_cv_vits,MLAAD,ann_numeric,6,1,0.0
loc_ecapa+formant,tts_models_pt_cv_vits,MLAAD,ann_other,2,1,0.0
loc_ecapa+formant,tts_models_pt_cv_vits,MLAAD,ann_youtube11,15,1,6.67
loc_ecapa+formant,tts_models_pt_cv_vits,MLAAD,resp_spotify,189,1,0.0
loc_ecapa+mfcc,azure,KDE,ann_hash128,43,10,16.28
loc_ecapa+mfcc,azure,KDE,ann_lcname,4,10,0.0
loc_ecapa+mfcc,azure,KDE,ann_named_fm,22,10,10.0
loc_ecapa+mfcc,azure,KDE,ann_numeric,6,10,10.0
loc_ecapa+mfcc,azure,KDE,ann_other,2,10,20.0
loc_ecapa+mfcc,azure,KDE,ann_youtube11,15,10,13.33
loc_ecapa+mfcc,azure,KDE,resp_spotify,189,10,10.0
loc_ecapa+mfcc,google,KDE,ann_hash128,43,10,11.63
loc_ecapa+mfcc,google,KDE,ann_lcname,4,10,0.0
loc_ecapa+mfcc,google,KDE,ann_named_fm,22,10,4.55
loc_ecapa+mfcc,google,KDE,ann_numeric,6,10,0.0
loc_ecapa+mfcc,google,KDE,ann_other,2,10,0.0
loc_ecapa+mfcc,google,KDE,ann_youtube11,15,10,0.0
loc_ecapa+mfcc,google,KDE,resp_spotify,189,10,0.0
loc_ecapa+mfcc,elevenlabs,KDE,ann_hash128,43,10,25.58
loc_ecapa+mfcc,elevenlabs,KDE,ann_lcname,4,10,10.0
loc_ecapa+mfcc,elevenlabs,KDE,ann_named_fm,22,10,10.0
loc_ecapa+mfcc,elevenlabs,KDE,ann_numeric,6,10,10.0
loc_ecapa+mfcc,elevenlabs,KDE,ann_other,2,10,10.0
loc_ecapa+mfcc,elevenlabs,KDE,ann_youtube11,15,10,10.0
loc_ecapa+mfcc,elevenlabs,KDE,resp_spotify,189,10,10.0
loc_ecapa+mfcc,openai,KDE,ann_hash128,43,9,11.11
loc_ecapa+mfcc,openai,KDE,ann_lcname,4,9,0.0
loc_ecapa+mfcc,openai,KDE,ann_named_fm,22,9,11.11
loc_ecapa+mfcc,openai,KDE,ann_numeric,6,9,0.0
loc_ecapa+mfcc,openai,KDE,ann_other,2,9,0.0
loc_ecapa+mfcc,openai,KDE,ann_youtube11,15,9,11.11
loc_ecapa+mfcc,openai,KDE,resp_spotify,189,9,0.53
loc_ecapa+mfcc,f5,KDE,ann_hash128,43,2,51.16
loc_ecapa+mfcc,f5,KDE,ann_lcname,4,2,25.0
loc_ecapa+mfcc,f5,KDE,ann_named_fm,22,2,45.45
loc_ecapa+mfcc,f5,KDE,ann_numeric,6,2,50.0
loc_ecapa+mfcc,f5,KDE,ann_other,2,2,100.0
loc_ecapa+mfcc,f5,KDE,ann_youtube11,15,2,20.0
loc_ecapa+mfcc,f5,KDE,resp_spotify,189,2,15.34
loc_ecapa+mfcc,qwen3,KDE,ann_hash128,43,9,11.11
loc_ecapa+mfcc,qwen3,KDE,ann_lcname,4,9,0.0
loc_ecapa+mfcc,qwen3,KDE,ann_named_fm,22,9,0.0
loc_ecapa+mfcc,qwen3,KDE,ann_numeric,6,9,0.0
loc_ecapa+mfcc,qwen3,KDE,ann_other,2,9,0.0
loc_ecapa+mfcc,qwen3,KDE,ann_youtube11,15,9,0.0
loc_ecapa+mfcc,qwen3,KDE,resp_spotify,189,9,0.0
loc_ecapa+mfcc,piper,KDE,ann_hash128,43,4,25.0
loc_ecapa+mfcc,piper,KDE,ann_lcname,4,4,25.0
loc_ecapa+mfcc,piper,KDE,ann_named_fm,22,4,25.0
loc_ecapa+mfcc,piper,KDE,ann_numeric,6,4,25.0
loc_ecapa+mfcc,piper,KDE,ann_other,2,4,50.0
loc_ecapa+mfcc,piper,KDE,ann_youtube11,15,4,20.0
loc_ecapa+mfcc,piper,KDE,resp_spotify,189,4,14.29
loc_ecapa+mfcc,kokoro,KDE,ann_hash128,43,3,16.28
loc_ecapa+mfcc,kokoro,KDE,ann_lcname,4,3,0.0
loc_ecapa+mfcc,kokoro,KDE,ann_named_fm,22,3,9.09
loc_ecapa+mfcc,kokoro,KDE,ann_numeric,6,3,0.0
loc_ecapa+mfcc,kokoro,KDE,ann_other,2,3,33.33
loc_ecapa+mfcc,kokoro,KDE,ann_youtube11,15,3,13.33
loc_ecapa+mfcc,kokoro,KDE,resp_spotify,189,3,0.53
loc_ecapa+mfcc,Fish-S2-Pro,MLAAD,ann_hash128,43,4,16.28
loc_ecapa+mfcc,Fish-S2-Pro,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+mfcc,Fish-S2-Pro,MLAAD,ann_named_fm,22,4,4.55
loc_ecapa+mfcc,Fish-S2-Pro,MLAAD,ann_numeric,6,4,-0.0
loc_ecapa+mfcc,Fish-S2-Pro,MLAAD,ann_other,2,4,0.0
loc_ecapa+mfcc,Fish-S2-Pro,MLAAD,ann_youtube11,15,4,0.0
loc_ecapa+mfcc,Fish-S2-Pro,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+mfcc,Hume TADA-3B-ML,MLAAD,ann_hash128,43,4,48.84
loc_ecapa+mfcc,Hume TADA-3B-ML,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+mfcc,Hume TADA-3B-ML,MLAAD,ann_named_fm,22,4,13.64
loc_ecapa+mfcc,Hume TADA-3B-ML,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+mfcc,Hume TADA-3B-ML,MLAAD,ann_other,2,4,25.0
loc_ecapa+mfcc,Hume TADA-3B-ML,MLAAD,ann_youtube11,15,4,6.67
loc_ecapa+mfcc,Hume TADA-3B-ML,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+mfcc,LEMAS-TTS,MLAAD,ann_hash128,43,4,11.63
loc_ecapa+mfcc,LEMAS-TTS,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+mfcc,LEMAS-TTS,MLAAD,ann_named_fm,22,4,9.09
loc_ecapa+mfcc,LEMAS-TTS,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+mfcc,LEMAS-TTS,MLAAD,ann_other,2,4,25.0
loc_ecapa+mfcc,LEMAS-TTS,MLAAD,ann_youtube11,15,4,13.33
loc_ecapa+mfcc,LEMAS-TTS,MLAAD,resp_spotify,189,4,3.17
loc_ecapa+mfcc,Llasa-1B-Multilingual,MLAAD,ann_hash128,43,1,74.42
loc_ecapa+mfcc,Llasa-1B-Multilingual,MLAAD,ann_lcname,4,1,0.0
loc_ecapa+mfcc,Llasa-1B-Multilingual,MLAAD,ann_named_fm,22,1,13.64
loc_ecapa+mfcc,Llasa-1B-Multilingual,MLAAD,ann_numeric,6,1,0.0
loc_ecapa+mfcc,Llasa-1B-Multilingual,MLAAD,ann_other,2,1,100.0
loc_ecapa+mfcc,Llasa-1B-Multilingual,MLAAD,ann_youtube11,15,1,13.33
loc_ecapa+mfcc,Llasa-1B-Multilingual,MLAAD,resp_spotify,189,1,1.59
loc_ecapa+mfcc,MOSS-TTS-1.7B,MLAAD,ann_hash128,43,4,25.0
loc_ecapa+mfcc,MOSS-TTS-1.7B,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+mfcc,MOSS-TTS-1.7B,MLAAD,ann_named_fm,22,4,22.73
loc_ecapa+mfcc,MOSS-TTS-1.7B,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+mfcc,MOSS-TTS-1.7B,MLAAD,ann_other,2,4,25.0
loc_ecapa+mfcc,MOSS-TTS-1.7B,MLAAD,ann_youtube11,15,4,13.33
loc_ecapa+mfcc,MOSS-TTS-1.7B,MLAAD,resp_spotify,189,4,1.06
loc_ecapa+mfcc,MOSS-TTS-8B,MLAAD,ann_hash128,43,4,6.98
loc_ecapa+mfcc,MOSS-TTS-8B,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+mfcc,MOSS-TTS-8B,MLAAD,ann_named_fm,22,4,0.0
loc_ecapa+mfcc,MOSS-TTS-8B,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+mfcc,MOSS-TTS-8B,MLAAD,ann_other,2,4,0.0
loc_ecapa+mfcc,MOSS-TTS-8B,MLAAD,ann_youtube11,15,4,0.0
loc_ecapa+mfcc,MOSS-TTS-8B,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+mfcc,OmniVoice,MLAAD,ann_hash128,43,4,0.0
loc_ecapa+mfcc,OmniVoice,MLAAD,ann_lcname,4,4,0.0
loc_ecapa+mfcc,OmniVoice,MLAAD,ann_named_fm,22,4,0.0
loc_ecapa+mfcc,OmniVoice,MLAAD,ann_numeric,6,4,0.0
loc_ecapa+mfcc,OmniVoice,MLAAD,ann_other,2,4,0.0
loc_ecapa+mfcc,OmniVoice,MLAAD,ann_youtube11,15,4,0.0
loc_ecapa+mfcc,OmniVoice,MLAAD,resp_spotify,189,4,0.0
loc_ecapa+mfcc,OpenAI TTS-1 HD,MLAAD,ann_hash128,43,13,18.6
loc_ecapa+mfcc,OpenAI TTS-1 HD,MLAAD,ann_lcname,4,13,0.0
loc_ecapa+mfcc,OpenAI TTS-1 HD,MLAAD,ann_named_fm,22,13,15.38
loc_ecapa+mfcc,OpenAI TTS-1 HD,MLAAD,ann_numeric,6,13,7.69
loc_ecapa+mfcc,OpenAI TTS-1 HD,MLAAD,ann_other,2,13,38.46
loc_ecapa+mfcc,OpenAI TTS-1 HD,MLAAD,ann_youtube11,15,13,7.69
loc_ecapa+mfcc,OpenAI TTS-1 HD,MLAAD,resp_spotify,189,13,1.06
loc_ecapa+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_hash128,43,5,2.33
loc_ecapa+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_lcname,4,5,0.0
loc_ecapa+mfcc,Qwen3-TTS-12Hz-0.6B-Base,MLAAD,ann_named_fm,22,5,4.55
